SAMPLEID,PROJECTCOD,SAMPLETYPE,X,Y,Z,ZONE,AnomalyID,StmNo,As_40PNB_p,Co_40PNB_p,Cu_40PNB_p,Cu_40U6D_p,Ni_40PNB_p,Pb_40PNB_p,Sn_40ZZZ_p,Zn_40PNB_p,DLAT_2020,DLONG_2020
PM427082,KIMBERLEY,STMSD,332890,7941650,0,AMG84-52,,1,-5,-9999,10,0,13,-10,-9999,-10,-18.6,127.41
PM427083,KIMBERLEY,STMSD,333545,7942130,0,AMG84-52,,4,-5,-9999,10,0,6,-10,-9999,-10,-18.6,127.42
PM427084,KIMBERLEY,STMSD,333323,7942361,0,AMG84-52,,2,-5,-9999,10,0,13,-10,-9999,-10,-18.6,127.42
PM427085,KIMBERLEY,STMSD,333755,7943032,0,AMG84-52,,1,-5,-9999,10,0,13,-10,-9999,-10,-18.59,127.42
PM427086,KIMBERLEY,STMSD,333593,7943277,0,AMG84-52,,1,-5,-9999,10,0,6,-10,-9999,-10,-18.59,127.42
PM427087,KIMBERLEY,STMSD,334223,7944456,0,AMG84-52,,1,-5,-9999,10,0,6,-10,-9999,-10,-18.58,127.43
PM427088,KIMBERLEY,STMSD,335081,7945533,0,AMG84-52,,1,-5,-9999,10,0,-10,-10,-9999,-10,-18.57,127.43
PM427089,KIMBERLEY,STMSD,336013,7944934,0,AMG84-52,,2,-5,-9999,10,0,6,-10,-9999,-10,-18.57,127.44
PM427090,KIMBERLEY,STMSD,335349,7943830,0,AMG84-52,,2,-5,-9999,10,0,6,-10,-9999,-10,-18.58,127.44
PM427091,KIMBERLEY,STMSD,335078,7942795,0,AMG84-52,,2,-5,-9999,10,0,-10,-10,-9999,-10,-18.59,127.43
PM427092,KIMBERLEY,STMSD,335286,7942584,0,AMG84-52,,1,-5,-9999,10,0,6,-10,-9999,-10,-18.59,127.44
PM427093,KIMBERLEY,STMSD,333934,7942178,0,AMG84-52,,2,-5,-9999,10,0,6,-10,-9999,-10,-18.6,127.42
PM427094,KIMBERLEY,STMSD,334734,7941989,0,AMG84-52,,4,-5,-9999,10,0,6,-10,-9999,-10,-18.6,127.43
PM427095,KIMBERLEY,STMSD,334548,7941700,0,AMG84-52,,1,-5,-9999,20,0,-10,-10,-9999,-10,-18.6,127.43
PM427096,KIMBERLEY,STMSD,334974,7940605,0,AMG84-52,,1,-5,-9999,20,0,6,-10,-9999,-10,-18.61,127.43
PM427097,KIMBERLEY,STMSD,335079,7939807,0,AMG84-52,,1,-5,-9999,20,0,-10,-10,-9999,-10,-18.62,127.43
PM427098,KIMBERLEY,STMSD,336385,7940193,0,AMG84-52,,1,-5,-9999,10,0,-10,-10,-9999,-10,-18.62,127.45
PM427099,KIMBERLEY,STMSD,336120,7939980,0,AMG84-52,,1,-5,-9999,10,0,-10,-10,-9999,-10,-18.62,127.44
PM427100,KIMBERLEY,STMSD,336140,7940673,0,AMG84-52,,2,-5,-9999,10,0,-10,-10,-9999,-10,-18.61,127.44
PM427101,KIMBERLEY,STMSD,335693,7941569,0,AMG84-52,,2,-5,-9999,10,0,-10,-10,-9999,-10,-18.6,127.44
PM427102,KIMBERLEY,STMSD,335878,7941737,0,AMG84-52,,4,-5,-9999,10,0,6,-10,-9999,-10,-18.6,127.44
PM427103,KIMBERLEY,STMSD,335980,7942071,0,AMG84-52,,1,-5,-9999,10,0,-10,-10,-9999,-10,-18.6,127.44
PM427104,KIMBERLEY,STMSD,336607,7942910,0,AMG84-52,,1,-5,-9999,30,0,6,-10,-9999,-10,-18.59,127.45
PM427105,KIMBERLEY,STMSD,337240,7943794,0,AMG84-52,,1,-5,-9999,10,0,-10,-10,-9999,-10,-18.58,127.45
PM427106,KIMBERLEY,STMSD,337240,7942158,0,AMG84-52,,3,-5,-9999,10,0,6,-10,-9999,-10,-18.6,127.45
PM427107,KIMBERLEY,STMSD,336505,7941714,0,AMG84-52,,3,-5,-9999,10,0,6,-10,-9999,-10,-18.6,127.45
PM427108,KIMBERLEY,STMSD,336469,7941524,0,AMG84-52,,3,-5,-9999,10,0,-10,-10,-9999,-10,-18.6,127.45
PM427109,KIMBERLEY,STMSD,337095,7941366,0,AMG84-52,,3,-5,-9999,10,0,-10,-10,-9999,-10,-18.61,127.45
PM427110,KIMBERLEY,STMSD,336854,7941108,0,AMG84-52,,2,-5,-9999,10,0,6,-10,-9999,-10,-18.61,127.45
PM427111,KIMBERLEY,STMSD,337650,7940215,0,AMG84-52,,2,-5,-9999,10,0,6,-10,-9999,-10,-18.62,127.46
PM427112,KIMBERLEY,STMSD,337544,7939912,0,AMG84-52,,1,-5,-9999,10,0,6,-10,-9999,-10,-18.62,127.46
PM427113,KIMBERLEY,STMSD,337966,7939016,0,AMG84-52,,1,-5,-9999,10,0,6,-10,-9999,-10,-18.63,127.46
PM427114,KIMBERLEY,STMSD,338181,7938332,0,AMG84-52,,1,-5,-9999,10,0,-10,-10,-9999,-10,-18.63,127.46
PM427115,KIMBERLEY,STMSD,339111,7939049,0,AMG84-52,,1,-5,-9999,10,0,-10,-10,-9999,-10,-18.63,127.47
PM427116,KIMBERLEY,STMSD,338936,7938851,0,AMG84-52,,1,-5,-9999,10,0,6,-10,-9999,-10,-18.63,127.47
PM427117,KIMBERLEY,STMSD,338011,7941321,0,AMG84-52,,1,-5,-9999,10,0,-10,-10,-9999,-10,-18.61,127.46
PM427118,KIMBERLEY,STMSD,337899,7941037,0,AMG84-52,,3,-5,-9999,10,0,6,-10,-9999,-10,-18.61,127.46
PM427119,KIMBERLEY,STMSD,338096,7942861,0,AMG84-52,,1,-5,-9999,10,0,6,-10,-9999,-10,-18.59,127.46
PM427120,KIMBERLEY,STMSD,337942,7943012,0,AMG84-52,,3,-5,-9999,10,0,-10,-10,-9999,-10,-18.59,127.46
PM427121,KIMBERLEY,STMSD,338266,7943863,0,AMG84-52,SE209151,1,20,-9999,10,0,6,-10,-9999,-10,-18.58,127.46
PM427122,KIMBERLEY,STMSD,338559,7943756,0,AMG84-52,,3,-5,-9999,10,0,-10,-10,-9999,-10,-18.58,127.47
PM427123,KIMBERLEY,STMSD,339841,7944128,0,AMG84-52,,1,-5,-9999,10,0,6,-10,-9999,-10,-18.58,127.48
PM427124,KIMBERLEY,STMSD,339758,7944368,0,AMG84-52,,3,-5,-9999,10,0,6,-10,-9999,-10,-18.58,127.48
PM427125,KIMBERLEY,STMSD,340779,7945158,0,AMG84-52,,2,-5,-9999,20,-0.5,6,-10,-9999,-10,-18.57,127.49
PM427126,KIMBERLEY,STMSD,340972,7945138,0,AMG84-52,,2,-5,-9999,20,-0.5,13,-10,-9999,-10,-18.57,127.49
PM427127,KIMBERLEY,STMSD,341679,7945342,0,AMG84-52,,1,-5,-9999,20,-0.5,13,-10,-9999,-10,-18.57,127.5
PM427128,KIMBERLEY,STMSD,341491,7945581,0,AMG84-52,,1,-5,-9999,30,-0.5,6,-10,-9999,-10,-18.57,127.49
PM427129,KIMBERLEY,STMSD,344450,7943920,0,AMG84-52,,0,-5,-9999,30,-0.5,-10,-10,-9999,-10,-18.58,127.52
PM427130,KIMBERLEY,STMSD,344330,7944141,0,AMG84-52,,0,-5,-9999,30,-0.5,6,-10,-9999,-10,-18.58,127.52
PM427131,KIMBERLEY,STMSD,342861,7943951,0,AMG84-52,,0,-5,-9999,30,-0.5,6,-10,-9999,-10,-18.58,127.51
PM427132,KIMBERLEY,STMSD,342866,7944265,0,AMG84-52,,0,-5,-9999,30,-0.5,6,-10,-9999,-10,-18.58,127.51
PM427133,KIMBERLEY,STMSD,342374,7944333,0,AMG84-52,,0,-5,-9999,10,-0.5,6,-10,-9999,-10,-18.58,127.5
PM427134,KIMBERLEY,STMSD,341724,7943222,0,AMG84-52,,1,-5,-9999,10,-0.5,6,-10,-9999,-10,-18.59,127.5
PM427135,KIMBERLEY,STMSD,341210,7942553,0,AMG84-52,,1,-5,-9999,10,0,-10,-10,-9999,-10,-18.6,127.49
PM427136,KIMBERLEY,STMSD,341339,7942344,0,AMG84-52,,1,-5,-9999,10,0,6,-10,-9999,-10,-18.6,127.49
PM427137,KIMBERLEY,STMSD,340950,7941960,0,AMG84-52,,1,-5,-9999,10,0,13,-10,-9999,-10,-18.6,127.49
PM427138,KIMBERLEY,STMSD,341005,7941785,0,AMG84-52,,1,-5,-9999,10,0,6,-10,-9999,-10,-18.6,127.49
PM427139,KIMBERLEY,STMSD,340275,7942294,0,AMG84-52,,1,-5,-9999,10,0,6,-10,-9999,-10,-18.6,127.48
PM427140,KIMBERLEY,STMSD,339674,7941385,0,AMG84-52,,1,-5,-9999,10,0,6,-10,-9999,-10,-18.61,127.48
PM427141,KIMBERLEY,STMSD,339842,7941170,0,AMG84-52,,2,-5,-9999,10,0,13,-10,-9999,-10,-18.61,127.48
PM427142,KIMBERLEY,STMSD,339190,7941174,0,AMG84-52,,1,-5,-9999,10,0,19,-10,-9999,-10,-18.61,127.47
PM427143,KIMBERLEY,STMSD,339244,7941009,0,AMG84-52,,2,-5,-9999,10,0,13,-10,-9999,-10,-18.61,127.47
PM427144,KIMBERLEY,STMSD,338575,7940769,0,AMG84-52,,2,-5,-9999,10,0,13,-10,-9999,-10,-18.61,127.47
PM427145,KIMBERLEY,STMSD,339810,7940103,0,AMG84-52,,1,-5,-9999,10,0,13,-10,-9999,-10,-18.62,127.48
PM427146,KIMBERLEY,STMSD,339738,7939794,0,AMG84-52,,2,-5,-9999,15,-0.5,19,-10,-9999,-10,-18.62,127.48
PM427147,KIMBERLEY,STMSD,340085,7939775,0,AMG84-52,,1,-5,-9999,40,-0.5,13,-10,-9999,-10,-18.62,127.48
PM427148,KIMBERLEY,STMSD,340596,7939111,0,AMG84-52,,1,-5,-9999,50,-0.5,13,-10,-9999,-10,-18.63,127.49
PM427149,KIMBERLEY,STMSD,340761,7939311,0,AMG84-52,,2,-5,-9999,50,1,6,-10,-9999,-10,-18.62,127.49
PM427150,KIMBERLEY,STMSD,342387,7939285,0,AMG84-52,,1,-5,-9999,40,-0.5,13,-10,-9999,-10,-18.63,127.5
PM427151,KIMBERLEY,STMSD,342367,7939430,0,AMG84-52,,1,-5,-9999,50,-0.5,-10,-10,-9999,-10,-18.62,127.5
PM427152,KIMBERLEY,STMSD,342837,7940934,0,AMG84-52,,0,-5,-9999,30,-0.5,6,-10,-9999,-10,-18.61,127.51
PM427153,KIMBERLEY,STMSD,343448,7942226,0,AMG84-52,,0,-5,-9999,40,-0.5,-10,-10,-9999,-10,-18.6,127.51
PM427154,KIMBERLEY,STMSD,343285,7939779,0,AMG84-52,,0,-5,-9999,10,-0.5,6,-10,-9999,-10,-18.62,127.51
PM427155,KIMBERLEY,STMSD,343407,7939613,0,AMG84-52,,0,-5,-9999,10,-0.5,6,-10,-9999,-10,-18.62,127.51
PM427156,KIMBERLEY,STMSD,344347,7939193,0,AMG84-52,,0,-5,-9999,10,0,-10,-10,-9999,-10,-18.63,127.52
PM427157,KIMBERLEY,STMSD,344447,7940314,0,AMG84-52,,0,-5,-9999,10,0,19,-10,-9999,-10,-18.62,127.52
PM427158,KIMBERLEY,STMSD,344608,7940121,0,AMG84-52,,0,-5,-9999,10,0,6,-10,-9999,-10,-18.62,127.52
PM427159,KIMBERLEY,STMSD,345595,7940120,0,AMG84-52,,0,-5,-9999,10,0,6,-10,-9999,-10,-18.62,127.53
PM427160,KIMBERLEY,STMSD,345579,7940375,0,AMG84-52,,0,-5,-9999,10,0,6,-10,-9999,-10,-18.62,127.53
PM427161,KIMBERLEY,STMSD,346521,7941162,0,AMG84-52,,0,-5,-9999,10,0,19,-10,-9999,-10,-18.61,127.54
PM427162,KIMBERLEY,STMSD,344655,7941113,0,AMG84-52,,0,-5,-9999,10,0,6,-10,-9999,-10,-18.61,127.52
PM427163,KIMBERLEY,STMSD,345592,7941641,0,AMG84-52,,0,-5,-9999,10,0,13,-10,-9999,-10,-18.6,127.53
PM427164,KIMBERLEY,STMSD,345570,7941816,0,AMG84-52,,0,-5,-9999,10,0,6,-10,-9999,-10,-18.6,127.53
PM427165,KIMBERLEY,STMSD,346171,7942564,0,AMG84-52,,0,-5,-9999,10,0,13,-10,-9999,-10,-18.6,127.54
PM427166,KIMBERLEY,STMSD,346157,7943143,0,AMG84-52,,0,-5,-9999,10,0,13,-10,-9999,-10,-18.59,127.54
PM427167,KIMBERLEY,STMSD,345612,7943088,0,AMG84-52,,0,-5,-9999,10,0,6,-10,-9999,-10,-18.59,127.53
PM427168,KIMBERLEY,STMSD,318853,7938228,0,AMG84-52,,2,-5,-9999,10,0,19,-10,-9999,-10,-18.63,127.28
PM427169,KIMBERLEY,STMSD,319994,7937522,0,AMG84-52,,2,-5,-9999,10,0,6,-10,-9999,-10,-18.64,127.29
PM427170,KIMBERLEY,STMSD,320920,7936804,0,AMG84-52,SE209155,1,10,-9999,10,0,-10,-10,-9999,-10,-18.65,127.3
PM427171,KIMBERLEY,STMSD,321085,7936972,0,AMG84-52,SE209155,2,10,-9999,10,0,-10,-10,-9999,-10,-18.64,127.3
PM427172,KIMBERLEY,STMSD,321939,7936533,0,AMG84-52,SE209155,1,20,-9999,10,0,6,-10,-9999,-10,-18.65,127.31
PM427173,KIMBERLEY,STMSD,321803,7936305,0,AMG84-52,SE209155,2,10,-9999,10,0,-10,-10,-9999,-10,-18.65,127.31
PM427174,KIMBERLEY,STMSD,321843,7935641,0,AMG84-52,SE209155,2,-5,-9999,10,0,6,-10,-9999,-10,-18.66,127.31
PM427175,KIMBERLEY,STMSD,321712,7934579,0,AMG84-52,SE209155,1,20,-9999,10,0,6,-10,-9999,-10,-18.67,127.31
PM427176,KIMBERLEY,STMSD,321867,7934663,0,AMG84-52,,2,-5,-9999,10,0,-10,-10,-9999,-10,-18.67,127.31
PM427177,KIMBERLEY,STMSD,322453,7933702,0,AMG84-52,,2,-5,-9999,10,0,-10,-10,-9999,-10,-18.67,127.31
PM427178,KIMBERLEY,STMSD,322561,7932744,0,AMG84-52,,1,-5,-9999,10,0,6,-10,-9999,-10,-18.68,127.31
PM427179,KIMBERLEY,STMSD,322702,7932927,0,AMG84-52,,1,-5,-9999,10,0,-10,-10,-9999,-10,-18.68,127.32
PM427180,KIMBERLEY,STMSD,325210,7933546,0,AMG84-52,,2,-5,-9999,10,0,-10,-10,-9999,-10,-18.68,127.34
PM427181,KIMBERLEY,STMSD,325872,7934954,0,AMG84-52,,2,-5,-9999,10,0,6,-10,-9999,-10,-18.66,127.35
PM427182,KIMBERLEY,STMSD,325520,7935200,0,AMG84-52,,4,-5,-9999,10,0,-10,-10,-9999,-10,-18.66,127.34
PM427183,KIMBERLEY,STMSD,326086,7935017,0,AMG84-52,,1,-5,-9999,10,0,-10,-10,-9999,-10,-18.66,127.35
PM427184,KIMBERLEY,STMSD,325935,7935482,0,AMG84-52,,1,-5,-9999,10,0,-10,-10,-9999,-10,-18.66,127.35
PM427185,KIMBERLEY,STMSD,326305,7936607,0,AMG84-52,,1,-5,-9999,10,0,-10,-10,-9999,-10,-18.65,127.35
PM427186,KIMBERLEY,STMSD,325412,7936238,0,AMG84-52,,1,-5,-9999,10,0,-10,-10,-9999,-10,-18.65,127.34
PM427187,KIMBERLEY,STMSD,325142,7936120,0,AMG84-52,SE209155,4,-5,-9999,15,0,-10,-10,-9999,-10,-18.65,127.34
PM427188,KIMBERLEY,STMSD,323705,7935530,0,AMG84-52,SE209155,1,30,-9999,10,0,-10,-10,-9999,-10,-18.66,127.32
PM427189,KIMBERLEY,STMSD,324317,7936354,0,AMG84-52,SE209155,1,10,-9999,10,0,6,-10,-9999,-10,-18.65,127.33
PM427190,KIMBERLEY,STMSD,324608,7936652,0,AMG84-52,SE209155,4,20,-9999,10,0,-10,-10,-9999,-10,-18.65,127.33
PM427191,KIMBERLEY,STMSD,323693,7937575,0,AMG84-52,,4,-5,-9999,10,0,-10,-10,-9999,-10,-18.64,127.32
PM427192,KIMBERLEY,STMSD,323744,7937819,0,AMG84-52,,4,-5,-9999,10,0,-10,-10,-9999,-10,-18.64,127.33
PM427193,KIMBERLEY,STMSD,324948,7938341,0,AMG84-52,,4,-5,-9999,10,0,-10,-10,-9999,-10,-18.63,127.34
PM427194,KIMBERLEY,STMSD,326690,7938281,0,AMG84-52,,1,-5,-9999,10,0,6,-10,-9999,-10,-18.63,127.35
PM427195,KIMBERLEY,STMSD,326684,7938091,0,AMG84-52,,4,-5,-9999,10,0,-10,-10,-9999,-10,-18.63,127.35
PM427196,KIMBERLEY,STMSD,327630,7938185,0,AMG84-52,,1,-5,-9999,10,0,-10,-10,-9999,-10,-18.63,127.36
PM427197,KIMBERLEY,STMSD,327753,7937965,0,AMG84-52,,4,-5,-9999,10,0,-10,-10,-9999,-10,-18.64,127.36
PM427198,KIMBERLEY,STMSD,327692,7937776,0,AMG84-52,,1,-5,-9999,10,0,6,-10,-9999,-10,-18.64,127.36
PM427199,KIMBERLEY,STMSD,328831,7937584,0,AMG84-52,,4,-5,-9999,10,0,-10,-10,-9999,-10,-18.64,127.37
PM427200,KIMBERLEY,STMSD,329156,7937837,0,AMG84-52,,1,-5,-9999,10,0,-10,-10,-9999,-10,-18.64,127.38
PM427201,KIMBERLEY,STMSD,329058,7938012,0,AMG84-52,SE209153,1,10,-9999,10,0,-10,-10,-9999,-10,-18.64,127.38
PM427202,KIMBERLEY,STMSD,329403,7936793,0,AMG84-52,,1,-5,-9999,10,0,-10,-10,-9999,-10,-18.65,127.38
PM427203,KIMBERLEY,STMSD,329843,7936975,0,AMG84-52,,4,-5,-9999,10,0,-10,-10,-9999,-10,-18.64,127.38
PM427204,KIMBERLEY,STMSD,329964,7937224,0,AMG84-52,,2,-5,-9999,10,0,-10,-10,-9999,-10,-18.64,127.38
PM427205,KIMBERLEY,STMSD,331046,7937516,0,AMG84-52,SE209154,2,10,-9999,10,0,-10,-10,-9999,-10,-18.64,127.39
PM427206,KIMBERLEY,STMSD,332260,7938197,0,AMG84-52,,1,-5,-9999,10,0,-10,-10,-9999,-10,-18.63,127.41
PM427207,KIMBERLEY,STMSD,330690,7936331,0,AMG84-52,,4,-5,-9999,10,0,-10,-10,-9999,-10,-18.65,127.39
PM427208,KIMBERLEY,STMSD,330688,7936107,0,AMG84-52,,1,-5,-9999,10,0,-10,-10,-9999,-10,-18.65,127.39
PM427209,KIMBERLEY,STMSD,330725,7934935,0,AMG84-52,,1,-5,-9999,10,0,-10,-10,-9999,-10,-18.66,127.39
PM427210,KIMBERLEY,STMSD,331624,7936056,0,AMG84-52,,4,-5,-9999,10,0,-10,-10,-9999,-10,-18.65,127.4
PM427211,KIMBERLEY,STMSD,332097,7936054,0,AMG84-52,,1,-5,-9999,10,0,-10,-10,-9999,-10,-18.65,127.4
PM427212,KIMBERLEY,STMSD,332753,7935875,0,AMG84-52,,4,-5,-9999,10,0,-10,-10,-9999,-10,-18.66,127.41
PM427213,KIMBERLEY,STMSD,332687,7935646,0,AMG84-52,,2,-5,-9999,10,0,-10,-10,-9999,-10,-18.66,127.41
PM427214,KIMBERLEY,STMSD,332800,7934643,0,AMG84-52,,1,-5,-9999,10,0,-10,-10,-9999,-10,-18.67,127.41
PM427215,KIMBERLEY,STMSD,333238,7934755,0,AMG84-52,,2,-5,-9999,10,0,-10,-10,-9999,-10,-18.67,127.42
PM427216,KIMBERLEY,STMSD,333826,7934003,0,AMG84-52,,2,-5,-9999,10,0,-10,-10,-9999,-10,-18.67,127.42
PM427217,KIMBERLEY,STMSD,334841,7935389,0,AMG84-52,,4,-5,-9999,10,0,6,-10,-9999,-10,-18.66,127.43
PM427218,KIMBERLEY,STMSD,333867,7935709,0,AMG84-52,,4,-5,-9999,10,0,6,-10,-9999,-10,-18.66,127.42
PM427219,KIMBERLEY,STMSD,333874,7936083,0,AMG84-52,,2,-5,-9999,10,0,6,-10,-9999,-10,-18.65,127.42
PM427220,KIMBERLEY,STMSD,334188,7936894,0,AMG84-52,,2,-5,-9999,10,0,-10,-10,-9999,-10,-18.65,127.42
PM427221,KIMBERLEY,STMSD,334883,7937309,0,AMG84-52,,2,-5,-9999,10,0,-10,-10,-9999,-10,-18.64,127.43
PM427222,KIMBERLEY,STMSD,336307,7936607,0,AMG84-52,,2,-5,-9999,10,0,6,-10,-9999,-10,-18.65,127.44
PM427223,KIMBERLEY,STMSD,335718,7935498,0,AMG84-52,,2,-5,-9999,10,0,-10,-10,-9999,-10,-18.66,127.44
PM427224,KIMBERLEY,STMSD,336089,7935207,0,AMG84-52,,4,-5,-9999,10,0,-10,-10,-9999,-10,-18.66,127.44
PM427225,KIMBERLEY,STMSD,335923,7934938,0,AMG84-52,,2,-5,-9999,10,0,-10,-10,-9999,-10,-18.66,127.44
PM427226,KIMBERLEY,STMSD,335856,7933742,0,AMG84-52,,1,-5,-9999,10,0,-10,-10,-9999,-10,-18.67,127.44
PM427227,KIMBERLEY,STMSD,335589,7932541,0,AMG84-52,,1,-5,-9999,10,0,6,-10,-9999,-10,-18.69,127.44
PM427228,KIMBERLEY,STMSD,336538,7932291,0,AMG84-52,,1,-5,-9999,10,0,-10,-10,-9999,-10,-18.69,127.45
PM427229,KIMBERLEY,STMSD,337370,7932411,0,AMG84-52,,1,-5,-9999,10,0,-10,-10,-9999,-10,-18.69,127.45
PM427230,KIMBERLEY,STMSD,336456,7933524,0,AMG84-52,,1,-5,-9999,10,0,6,-10,-9999,-10,-18.68,127.45
PM427231,KIMBERLEY,STMSD,336301,7933365,0,AMG84-52,,1,-5,-9999,10,0,-10,-10,-9999,-10,-18.68,127.44
PM427232,KIMBERLEY,STMSD,336372,7935021,0,AMG84-52,,4,-5,-9999,10,0,-10,-10,-9999,-10,-18.66,127.44
PM427233,KIMBERLEY,STMSD,337174,7935155,0,AMG84-52,,3,-5,-9999,10,0,-10,-10,-9999,-10,-18.66,127.45
PM427234,KIMBERLEY,STMSD,337493,7935273,0,AMG84-52,,1,-5,-9999,10,0,-10,-10,-9999,-10,-18.66,127.46
PM427235,KIMBERLEY,STMSD,338498,7934320,0,AMG84-52,,2,-5,-9999,10,0,6,-10,-9999,-10,-18.67,127.46
PM427236,KIMBERLEY,STMSD,338411,7934046,0,AMG84-52,,2,-5,-9999,10,0,-10,-10,-9999,-10,-18.67,127.46
PM427237,KIMBERLEY,STMSD,338504,7933038,0,AMG84-52,,1,-5,-9999,10,0,6,-10,-9999,-10,-18.68,127.46
PM427238,KIMBERLEY,STMSD,339393,7934194,0,AMG84-52,,2,-5,-9999,10,0,-10,-10,-9999,-10,-18.67,127.47
PM427239,KIMBERLEY,STMSD,339977,7932849,0,AMG84-52,,1,-5,-9999,10,0,6,-10,-9999,-10,-18.68,127.48
PM427240,KIMBERLEY,STMSD,340304,7932855,0,AMG84-52,,2,-5,-9999,10,0,6,-10,-9999,-10,-18.68,127.48
PM427241,KIMBERLEY,STMSD,340509,7931444,0,AMG84-52,,2,-5,-9999,10,0,-10,-10,-9999,-10,-18.7,127.48
PM427242,KIMBERLEY,STMSD,340343,7930266,0,AMG84-52,,2,-5,-9999,10,0,-10,-10,-9999,-10,-18.71,127.48
PM427243,KIMBERLEY,STMSD,342733,7933190,0,AMG84-52,,0,-5,-9999,10,0,-10,-10,-9999,-10,-18.68,127.5
PM427244,KIMBERLEY,STMSD,342970,7933391,0,AMG84-52,,0,-5,-9999,10,0,-10,-10,-9999,-10,-18.68,127.51
PM427245,KIMBERLEY,STMSD,342454,7933912,0,AMG84-52,,0,-5,-9999,10,0,-10,-10,-9999,-10,-18.67,127.5
PM427246,KIMBERLEY,STMSD,343258,7934706,0,AMG84-52,,0,-5,-9999,10,0,-10,-10,-9999,-10,-18.67,127.51
PM427247,KIMBERLEY,STMSD,343764,7934829,0,AMG84-52,,0,-5,-9999,10,0,-10,-10,-9999,-10,-18.67,127.51
PM427248,KIMBERLEY,STMSD,343743,7935099,0,AMG84-52,,0,-5,-9999,10,0,-10,-10,-9999,-10,-18.66,127.51
PM427249,KIMBERLEY,STMSD,344647,7936291,0,AMG84-52,,0,-5,-9999,15,0,6,-10,-9999,-10,-18.65,127.52
PM427250,KIMBERLEY,STMSD,344571,7936566,0,AMG84-52,,0,-5,-9999,30,0,6,-10,-9999,-10,-18.65,127.52
PM427251,KIMBERLEY,STMSD,345541,7937123,0,AMG84-52,,0,-5,-9999,40,0,-10,-10,-9999,-10,-18.64,127.53
PM427252,KIMBERLEY,STMSD,343433,7936456,0,AMG84-52,,0,-5,-9999,20,0,6,-10,-9999,-10,-18.65,127.51
PM427253,KIMBERLEY,STMSD,343117,7935951,0,AMG84-52,,0,-5,-9999,15,0,-10,-10,-9999,-10,-18.66,127.51
PM427254,KIMBERLEY,STMSD,342919,7936038,0,AMG84-52,,0,-5,-9999,10,0,-10,-10,-9999,-10,-18.65,127.51
PM427255,KIMBERLEY,STMSD,342650,7935397,0,AMG84-52,,0,-5,-9999,15,0,6,-10,-9999,-10,-18.66,127.5
PM427256,KIMBERLEY,STMSD,342761,7935126,0,AMG84-52,,0,-5,-9999,10,0,6,-10,-9999,-10,-18.66,127.51
PM427257,KIMBERLEY,STMSD,342362,7934792,0,AMG84-52,,0,-5,-9999,10,0,6,-10,-9999,-10,-18.67,127.5
PM427258,KIMBERLEY,STMSD,341084,7935282,0,AMG84-52,,0,-5,-9999,10,0,6,-10,-9999,-10,-18.66,127.49
PM427259,KIMBERLEY,STMSD,341990,7936933,0,AMG84-52,,0,-5,-9999,10,0,6,-10,-9999,-10,-18.65,127.5
PM427265,KIMBERLEY,STMSD,339684,7935395,0,AMG84-52,,0,-5,-9999,10,0,6,-10,-9999,-10,-18.66,127.48
PM427266,KIMBERLEY,STMSD,338292,7935079,0,AMG84-52,,0,-5,-9999,10,0,6,-10,-9999,-10,-18.66,127.46
PM427267,KIMBERLEY,STMSD,338231,7935286,0,AMG84-52,,0,-5,-9999,10,0,6,-10,-9999,-10,-18.66,127.46
PM427268,KIMBERLEY,STMSD,320555,7929665,0,AMG84-52,,3,-5,-9999,10,0,6,-10,-9999,-10,-18.71,127.29
PM427269,KIMBERLEY,STMSD,320434,7929864,0,AMG84-52,,1,-5,-9999,10,0,6,-10,-9999,-10,-18.71,127.29
PM427270,KIMBERLEY,STMSD,320642,7930982,0,AMG84-52,,1,-5,-9999,10,0,6,-10,-9999,-10,-18.7,127.3
PM427271,KIMBERLEY,STMSD,322138,7930491,0,AMG84-52,,2,-5,-9999,10,0,6,-10,-9999,-10,-18.7,127.31
PM427272,KIMBERLEY,STMSD,321499,7929296,0,AMG84-52,,2,-5,-9999,10,0,13,-10,-9999,-10,-18.71,127.3
PM427273,KIMBERLEY,STMSD,321642,7929051,0,AMG84-52,,2,-5,-9999,-5,0,13,-10,-9999,-10,-18.72,127.3
PM427274,KIMBERLEY,STMSD,322602,7928363,0,AMG84-52,,1,-5,-9999,10,0,-10,-10,-9999,-10,-18.72,127.31
PM427275,KIMBERLEY,STMSD,322670,7928559,0,AMG84-52,,2,-5,-9999,10,0,6,-10,-9999,-10,-18.72,127.31
PM427276,KIMBERLEY,STMSD,323757,7928050,0,AMG84-52,,2,-5,-9999,-5,0,-10,-10,-9999,-10,-18.73,127.32
PM427277,KIMBERLEY,STMSD,325345,7929898,0,AMG84-52,,2,-5,-9999,-5,0,-10,-10,-9999,-10,-18.71,127.34
PM427278,KIMBERLEY,STMSD,325535,7929711,0,AMG84-52,,1,-5,-9999,-5,0,-10,-10,-9999,-10,-18.71,127.34
PM427279,KIMBERLEY,STMSD,326773,7930825,0,AMG84-52,,2,-5,-9999,10,0,6,-10,-9999,-10,-18.7,127.35
PM427280,KIMBERLEY,STMSD,326902,7930710,0,AMG84-52,,1,-5,-9999,10,0,6,-10,-9999,-10,-18.7,127.35
PM427281,KIMBERLEY,STMSD,326722,7932517,0,AMG84-52,,2,-5,-9999,-5,0,-10,-10,-9999,-10,-18.68,127.35
